Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Czech Republic,CZE,0.00802985639204333,0.00788825208228696,0.00759410642989752,0.00770793063722771,0.00747739919539134,0.00689290855351459,0.00692005604975647,0.00688511381281009,0.00644300931965413,0.00648704847956272,0.00629041885741901,0.00598466869355658,0.00578876027864847,0.00574872238672864,0.00602771993664055
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Denmark,DNK,0.0138342807841254,0.0138034921720987,0.0148062795792586,0.0131092551036614,0.0127050204830831,0.0112426062782495,0.0106660621639485,0.00998787649965074,0.00923352659734117,0.00862106144052215,0.00777971295891839,0.00711088798155774,0.00716713204297918,0.00671367808414729,0.00674906567016333
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Djibouti,DJI,2.10017854282442,1.96949928688299,1.82809115759336,1.69332497972588,1.55708544511631,1.1354807674779,1.06294640926779,0.977412700033406,0.907131246023364,0.856879274924433,0.810651355845537,0.776412106522234,0.760069271531765,0.718074617655636,0.701171773071351
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Dominican Republic,DOM,0.255989400890732,0.237209302984077,0.230738931579636,0.231899107807404,0.244111936600857,0.256860566183294,0.261708234732724,0.266532127248324,0.265176541392342,0.260389390309623,0.255553192753832,0.253036783193031,0.251362836811099,0.248942636302168,0.246681985086812
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Ecuador,ECU,0.412390391377394,0.385989659872012,0.355532507439048,0.317637593523578,0.293412077855482,0.250149954775042,0.237064154299036,0.229257191806224,0.220653649168143,0.213617025804393,0.19581740145387,0.184585574638571,0.177193680084258,0.170956178401222,0.162803768806224
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,"Egypt, Arab Rep.",EGY,0.234262880032978,0.225235694743187,0.20944843891796,0.194995197147924,0.180067708247992,0.15853985011087,0.157130308163846,0.159076316186438,0.163322513685909,0.155775170948265,0.158827946701003,0.152558630710998,0.148931859410101,0.148696683358401,0.142537775633345
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,El Salvador,SLV,0.241689500892577,0.237235804431568,0.206634323125701,0.193675342665054,0.182172639724391,0.154265823980249,0.147353109087215,0.142808432461909,0.134443556991181,0.128909467043463,0.123545302430489,0.118473401283887,0.114150581222287,0.110496704618855,0.107071373618177
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Equatorial Guinea,GNQ,2.66019218858263,2.45724675666879,2.28119859998175,2.14885241382798,2.06192404980207,1.8281129759564,1.77192632445556,1.72689437551049,1.69053410576264,1.66552347331981,1.62635801183303,1.57984596081417,1.5409587409742,1.52686474821808,1.52794929996518
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Eritrea,ERI,6.06229799168906,5.91110158328334,5.51470583041491,5.07256747881207,4.44409118263131,3.09481919279031,2.96018705122281,2.84783702537133,2.74386756728139,2.69378943214426,2.63697720585252,2.57414739640575,2.5100418260249,2.43354958926733,2.28285222577629
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Estonia,EST,0.0367595862988331,0.0348355674920146,0.0326354751348166,0.0280755737606471,0.0254800540253863,0.0264960424437846,0.0231676674337293,0.0225578304101341,0.0184192500493748,0.021836330495103,0.0199423807693562,0.017165649330009,0.017767493000275,0.017402761674348,0.0175630747638952
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Eswatini,SWZ,1.90680685452606,1.86633652907051,1.83952993377362,1.81749030875043,1.79248896881781,1.67219021076802,1.61667228509228,1.56334419625158,1.51263051092187,1.47824263206696,1.45064858119825,1.43246811459681,1.42457398742133,1.41855768474394,1.40440731951528
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Ethiopia,ETH,6.33111263125487,6.00584298996543,5.8641818015175,5.6696745273472,5.3192942586033,3.99878976331199,3.66907767072647,3.38156667243865,3.11079727872386,2.85672166381827,2.63991752566348,2.44375887718021,2.26398473980848,2.09691130348092,1.9483030830383
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Fiji,FJI,0.165646117396829,0.15668890765559,0.150931190800752,0.146540497644655,0.141971788811558,0.126040952796081,0.120984585541235,0.116929429981432,0.11291514546248,0.111235458736175,0.110630093353016,0.108999942837545,0.108059602154981,0.106263134010371,0.103232733816848
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Finland,FIN,0.00903083201078167,0.00844489234080281,0.00833594238291608,0.00779784408912979,0.00863614701115256,0.00785589346451768,0.00754732289279851,0.00790222977295622,0.0074451835770154,0.00677895137237459,0.00688303425881646,0.00657885228421756,0.00558684443882984,0.00543784006289372,0.00553060164342011
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,France,FRA,0.0174513722354848,0.0175864480440355,0.0175845279139459,0.0174402884299495,0.0171138763395082,0.0173399202044674,0.0180759558038245,0.0183075999192736,0.0179556773540605,0.0177359439732349,0.0170322700182609,0.0163401822457309,0.01590251419625,0.0154430695521215,0.0148342815235848
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Gabon,GAB,1.77862617728004,1.69277573736292,1.6239539008272,1.57605869632671,1.54781855113161,1.46032487807681,1.43685806151316,1.40423096806687,1.36216314091552,1.31394079086865,1.25671519854527,1.1979502973962,1.15117612658599,1.11626648651724,1.09533332118631
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,"Gambia, The",GMB,5.729010878765,5.50028951584856,5.26228659892018,5.00957625547504,4.71083892048824,3.9595461578791,3.83623405136889,3.76365811394356,3.69233618361756,3.64687989293854,3.60248425163196,3.54365042376064,3.47478458508467,3.38314113031241,3.28680533411708
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Georgia,GEO,0.0503280841257917,0.0526081878837024,0.0666270656526418,0.0587585453923268,0.0596839487286547,0.0622896937958798,0.0697968559622895,0.0790421533910333,0.0604886307935138,0.061570171784389,0.0604055080794761,0.061304262290899,0.0593866559178622,0.0567948551232021,0.05382738496272
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Germany,DEU,0.00951618296289902,0.00896401438653641,0.008653579842145,0.00821760363950019,0.00773735691452818,0.00713132755781864,0.00720415621256665,0.00727307772079352,0.00723501763699512,0.00723468726891711,0.007083215050869,0.00731336128205026,0.00711855546626596,0.0075631282050082,0.00743200793961993
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Ghana,GHA,2.32881252475191,2.10608760154792,1.92922828395622,1.82006289047353,1.72793270554996,1.5169826919403,1.47466445450083,1.45157721663446,1.43731914225367,1.42851889164995,1.41026902965137,1.37481186436955,1.3367992292712,1.30119961441591,1.25968422996264
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Greece,GRC,0.00436234258263764,0.00404597000955951,0.00408577891830148,0.00392730209210523,0.00415770618898217,0.00440510180783671,0.00416567475126783,0.00442182806236177,0.00440489980046931,0.00441792871226623,0.0043718082360523,0.00404468072724761,0.0040081707343184,0.00409038828251096,0.00393280617545892
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Grenada,GRD,0.0997974137167705,0.0905126829680813,0.083905904376781,0.0815543276399564,0.0880223873664336,0.0719377934210278,0.0716914382117777,0.070749332328144,0.0692889523357712,0.0674696214233931,0.0649623140986227,0.0624769460814121,0.0604667155905135,0.0589271744156375,0.0580876444571261
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Guatemala,GTM,0.808049580342867,0.723607194445277,0.69643186596407,0.642281944192537,0.624299729876858,0.540942165926375,0.495609108823904,0.503297180267042,0.482421411917049,0.443697623616944,0.420762636311548,0.392282619497456,0.365044307655412,0.342774762153129,0.320602352346747
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Guinea,GIN,6.09055674114722,6.29638286731411,6.34305774368815,6.24567141261738,5.82940029202481,4.36142151526106,4.2026818193928,4.12782169931771,4.06110601136602,4.01139751461461,3.94244191578053,3.8333360181742,3.95592883077245,3.57761230750101,3.14349845461088
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Guinea-Bissau,GNB,6.9286567425923,6.70734164460745,6.47275202958703,6.18154085295756,5.77149388918083,4.58552418103582,4.36894655690025,4.19102902760474,4.03750105876656,3.90774786616782,3.78110920503231,3.655509259621,3.52958574014168,3.39486923055564,3.27743203325531
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Guyana,GUY,0.755289449073285,0.699453203036932,0.722309156623433,0.708940188105137,0.680075931799119,0.597615965174715,0.53961532208405,0.511078798907713,0.486406016016419,0.486405710804789,0.497922196174221,0.471409356619026,0.467269161480801,0.460316728482047,0.451284441979243
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Haiti,HTI,1.8411873277913,1.80377060772471,1.78466413565301,1.77127959104364,1.9903516632321,1.75217670724043,1.76285438752403,1.73268345135241,1.51422685567828,1.70995586826181,1.69294911790688,1.65237722368097,1.60960978787236,1.56888834276394,1.54244469879434
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Honduras,HND,0.405700072515111,0.379752422535547,0.355632963751422,0.336441490003229,0.320647235296373,0.284455119811253,0.271803007160983,0.256759210509841,0.244426641627784,0.229964683439161,0.217028406947762,0.206763258417357,0.197522479987949,0.189961083165337,0.183041317875692
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Hungary,HUN,0.0212167278780366,0.0200390566479278,0.0205022129290662,0.0200869224686912,0.019358548158679,0.0198914099973461,0.0186354201032681,0.018292620589812,0.0172771377284289,0.0175989502445631,0.0166846368262684,0.0165494804593545,0.016561396032222,0.0166447774170947,0.0162738971839346
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Iceland,ISL,0.0118684680356064,0.0126039389707804,0.0128718121434957,0.0124301704124997,0.0118239980979115,0.0106832820697324,0.0100714228344244,0.0109638886535244,0.00962960597699021,0.00923723373037542,0.00815734243531486,0.00880374586820824,0.00966087461569829,0.00765624067307026,0.00809862425792366
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,India,IND,1.3209400075577,1.23888240254361,1.15374188651752,1.07258235002152,0.998534707827735,0.783803408013228,0.71697879191304,0.652477820512578,0.591636997017842,0.537493103630749,0.490994455295343,0.452158124117317,0.417570710009899,0.38945010375612,0.364669980461471
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Indonesia,IDN,0.734296423990682,0.724898205246485,0.713782654520941,0.703794041472472,0.708469206348049,0.64195540755937,0.626771571884072,0.608585567636115,0.589135042799605,0.564605606532339,0.540269589887228,0.515798290809652,0.490396149258373,0.464865140759165,0.440175094334745
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,"Iran, Islamic Rep.",IRN,0.10862898357201,0.0964272015711942,0.0862786261567758,0.0808942866048001,0.0730506640628741,0.0616401298012962,0.0575356346921834,0.0514810132136746,0.0455957950581644,0.0408624519958127,0.0380885735485415,0.0377411529200415,0.0378923364866011,0.0380054896293589,0.0379158007985246
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Iraq,IRQ,0.40977239499095,0.389051240130587,0.370241473467024,0.664406725861727,0.590645267739311,0.655082868246521,0.433646855923028,0.363781298135531,0.339082739376558,0.320455411548773,0.306351283264627,0.33496776417858,0.394808665342512,0.346482408239329,0.319300416090456
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Ireland,IRL,0.0134843972329558,0.0128399746349024,0.0123200294133698,0.011422325468814,0.0126018992354101,0.0130764893374777,0.0147898879360012,0.0150822000831793,0.0126501351598297,0.0143922387584791,0.0134701489407412,0.0120693030356282,0.0115358629346159,0.0119043557575576,0.0113526425718866
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Israel,ISR,0.0203011885048833,0.0204200854783804,0.0210363740831907,0.0182336407755415,0.0168843158528196,0.0140450050544611,0.0132085491647419,0.0130500727197073,0.0121315024396761,0.0120378762981376,0.0116218184910241,0.0111179462642059,0.0117633475967476,0.010601752371674,0.0108539310320481
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Italy,ITA,0.0049191307640975,0.00463877856075257,0.00439681573936975,0.00427502883678903,0.00391124071604038,0.00344270482048079,0.00325330054700387,0.00321258995844426,0.00304052840185707,0.00291122132626813,0.00275976150403893,0.00260897761092248,0.00239683856539767,0.00226081256472066,0.00217724283305441
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Jamaica,JAM,0.21665561868813,0.214244618034226,0.206363599497282,0.202739464864454,0.200805248343018,0.189204294131269,0.186224911509644,0.182626841720439,0.179106965151038,0.176667577582691,0.174070222325541,0.170953553269666,0.167140282708829,0.166166920122251,0.166932377797024
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Japan,JPN,0.0120577184413577,0.0113019501758093,0.0106585684111138,0.0103015273542381,0.010036406588331,0.00894228998017307,0.0088330550968441,0.00856115573526188,0.00821392725051195,0.00850676645451579,0.00747894902776377,0.00716499381973202,0.00687236085207365,0.00660903674034743,0.00609891459278016
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Jordan,JOR,0.317066240203363,0.303661791849262,0.291325464194799,0.280213381505011,0.269903427105952,0.23740265480843,0.228293411429606,0.21900075373709,0.210682748378842,0.199848982251646,0.188216192293191,0.176454264637394,0.16485890789212,0.153912871542982,0.144812193580174
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Kazakhstan,KAZ,0.119457673525525,0.113256320842731,0.105652102602376,0.102597108302549,0.100269554587872,0.0909335689772937,0.0782501244123045,0.0653647154331372,0.0596953167781131,0.0520553053089644,0.0475382510641747,0.041630323150274,0.0371753313925897,0.0342168916276886,0.0309530840746949
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Kenya,KEN,3.56016710522211,3.4872592554688,3.39480153268051,3.28103875836134,3.13077151930221,2.60044345863232,2.43283960474894,2.21745886675819,2.00088770030527,1.80929928766685,1.65887072149755,1.57131905273998,1.49706223835255,1.43086649337299,1.36263594532044
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Kiribati,KIR,0.553397367966746,0.526649691097743,0.502263772729888,0.481066589680608,0.46333181788741,0.433928518965129,0.433175852100473,0.429124952835529,0.422803531408889,0.416990049803238,0.406033575932909,0.390328192990968,0.374753581225213,0.360791977629794,0.350118874923312
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,"Korea, Dem. People’s Rep.",PRK,0.317160986117035,0.285054936981047,0.261982249465496,0.25018760646424,0.23973378798767,0.219272572785173,0.212808099837283,0.202803538500033,0.189399164135458,0.17802992480092,0.170485186427866,0.166858892100245,0.164628217199832,0.163115199424363,0.162712970586819
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,"Korea, Rep.",KOR,0.0237753295009606,0.0210958947066443,0.0197862692506867,0.0195814573225115,0.0183324072965348,0.0182064419522191,0.0181439325162003,0.0189153522984594,0.0182328677980493,0.0171426662634317,0.0158500052484879,0.0150248994435133,0.0141583084258627,0.0134542027526445,0.012549582679035
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Kuwait,KWT,0.0317754404990522,0.0313263928761344,0.0310566525835861,0.0310916059737848,0.0312527498132579,0.028413630904693,0.0273386268572311,0.0262305469069711,0.0252003926871908,0.0250187039357349,0.0246056497071225,0.0242271883312404,0.0238940741561564,0.0239324522456588,0.0238370632109941
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Kyrgyz Republic,KGZ,0.222930965676367,0.206414564564432,0.221535041575809,0.215386073800238,0.209881107707817,0.243556076417149,0.246514027368988,0.255001923023141,0.261118961396069,0.27178996677781,0.262353553536383,0.251295179234455,0.248423234330302,0.237199710478605,0.222592500857224
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Lao PDR,LAO,2.45089613547776,2.24162401847037,2.059936017971,1.89369466108703,1.73527726255262,1.32686030816354,1.20849891122228,1.10015490469229,0.996976780872787,0.912188058647299,0.834248653299832,0.767581337091607,0.708156274571558,0.656658413574469,0.605506892525641
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Latvia,LVA,0.038668478198527,0.0399709479696798,0.0386103532774505,0.0418041424812466,0.0408128898882796,0.0446239925087799,0.0408526218043569,0.0406979702606496,0.0377117449424102,0.0385722481665589,0.0349909648090925,0.0423514824473772,0.0374228328922008,0.0376956477151822,0.0426395403927471
