target,ids,date,flag,user,text,procesado
POSITIVE,2190861541,Tue Jun 16 03:55:45 PDT 2009,NO_QUERY,psorocha,"@senhoritavaldez  there's a twitter profile for the guy, @ZackJohnson16","['twitter', 'profile', 'guy']"
NEGATIVE,2191836201,Tue Jun 16 06:03:24 PDT 2009,NO_QUERY,sprklsyndrm,My rose is dead ,"['rose', 'dead']"
NEGATIVE,1836184314,Mon May 18 07:32:02 PDT 2009,NO_QUERY,mtarkhov,"ohhh crap, im fed up with university ","['ohhh', 'crap', 'fed', 'university']"
NEGATIVE,2203490344,Tue Jun 16 23:51:23 PDT 2009,NO_QUERY,KelsCookie,"off to school in a mo... woo... double food tech, double french, english geography, double athletics    woopy for mee!  xx ly xx","['school', 'woo', 'double', 'food', 'tech', 'double', 'french', 'english', 'geography', 'double', 'athletics', 'woopy', 'mee']"
POSITIVE,1759655680,Sun May 10 19:41:39 PDT 2009,NO_QUERY,PattySmall,Love you mom! ,"['love', 'mom']"
POSITIVE,1693720778,Sun May 03 23:31:56 PDT 2009,NO_QUERY,monkeys4life509,goodnight ,['goodnight']
NEGATIVE,2183624688,Mon Jun 15 14:45:46 PDT 2009,NO_QUERY,feliciayodog,"2 hr flight from tampa-atlanta, 1 hr layover, 1.5 hr flight from atlanta-philly. What a night ","['flight', 'layover', 'flight', 'night']"
NEGATIVE,1970404749,Sat May 30 03:44:11 PDT 2009,NO_QUERY,Lozzahh,"@shaundiviney Haha cmon, no band wars are needed xD Elora Danan? they broke up anyway ","['haha', 'cmon', 'band', 'wars', 'needed', 'elora', 'danan', 'broke', 'anyway']"
NEGATIVE,2191607476,Tue Jun 16 05:37:25 PDT 2009,NO_QUERY,ChantiParnell,doesnt want to go to next lesson ,"['doesnt', 'want', 'next', 'lesson']"
POSITIVE,2056789311,Sat Jun 06 11:47:49 PDT 2009,NO_QUERY,candacelynn,I passed all my exams!! Oh yayyy! ,"['passed', 'exams', 'yayyy']"
POSITIVE,1996173962,Mon Jun 01 14:39:07 PDT 2009,NO_QUERY,PinkNinjaRanger,"is watching heroes with jeanelle. im catching on to it but still somewhat confused. oh well ill get it evenutally, ","['watching', 'heroes', 'jeanelle', 'catching', 'still', 'somewhat', 'confused', 'well', 'ill', 'get', 'evenutally']"
NEGATIVE,2190421214,Tue Jun 16 02:40:56 PDT 2009,NO_QUERY,robtron5000,"In Humanities, still miss Lucy  x","['humanities', 'still', 'miss', 'lucy']"
POSITIVE,1990435924,Mon Jun 01 04:51:57 PDT 2009,NO_QUERY,dezertsnow,@TheAffiliateGuy Never a problem. ,"['never', 'problem']"
NEGATIVE,1573777317,Tue Apr 21 02:48:36 PDT 2009,NO_QUERY,ak144,"@erincharlotte hey im not sure whther this Manchester is the UK Manchester, im duped, i was so looking forward 2 it and so excited... ","['hey', 'sure', 'whther', 'manchester', 'manchester', 'duped', 'looking', 'forward', 'excited']"
POSITIVE,1973468271,Sat May 30 11:12:23 PDT 2009,NO_QUERY,Halcylon,@lndex Well duh...  Thanks for the dual save.,"['well', 'duh', 'thanks', 'dual', 'save']"
POSITIVE,1755445558,Sun May 10 09:09:30 PDT 2009,NO_QUERY,Darcysport,@BXGD Brilliant.   I miss visiting Florida! Didn't make it this last season - have a place in Vero Beach. Enjoyed that area all my life.,"['brilliant', 'miss', 'visiting', 'florida', 'make', 'last', 'season', 'place', 'vero', 'beach', 'enjoyed', 'area', 'life']"
POSITIVE,2179899778,Mon Jun 15 09:44:15 PDT 2009,NO_QUERY,movingpro,@ncblackpearl You are very welcome! ,['welcome']
POSITIVE,1989318516,Mon Jun 01 01:06:14 PDT 2009,NO_QUERY,caitlinduhhh,@ddlovato that totally made my night/morning... I would totally buy it too ,"['totally', 'made', 'would', 'totally', 'buy']"
NEGATIVE,1557590822,Sun Apr 19 05:00:31 PDT 2009,NO_QUERY,trance99,May have to do great wall of  china walk in 2010  as i cannot raise the ï¿½3000 sponsor money in 6 mnths ,"['may', 'great', 'wall', 'china', 'walk', 'raise', 'sponsor', 'money', 'mnths']"
POSITIVE,1880764564,Fri May 22 02:25:14 PDT 2009,NO_QUERY,SolveMyMaze,@Stu_the_great  Have the Game rechargeable pack. Good for about 10 hours. Can get over 15 if you don't use the nunchuck.,"['game', 'rechargeable', 'pack', 'good', 'hours', 'get', 'use', 'nunchuck']"
POSITIVE,1991100606,Mon Jun 01 06:24:14 PDT 2009,NO_QUERY,AngiesList,@jandjroofing  Excellent! Thank you!,"['excellent', 'thank']"
POSITIVE,2057460586,Sat Jun 06 13:02:49 PDT 2009,NO_QUERY,skittlesmn,Today I learned how to play ''gives you hell-All American Rejects'' on the piano ,"['today', 'learned', 'play', 'gives', 'american', 'rejects', 'piano']"
POSITIVE,1680956530,Sat May 02 12:53:07 PDT 2009,NO_QUERY,thatpatti,"@SuzanneKaye i never remember to shoot with cropping in mind, so i hate 8x10's too! ","['never', 'remember', 'shoot', 'cropping', 'mind', 'hate']"
POSITIVE,2070583308,Sun Jun 07 17:57:18 PDT 2009,NO_QUERY,TheCrazyMango,matter of fact.. I think I will!  Just for a little time though..,"['matter', 'fact', 'think', 'little', 'time', 'though']"
POSITIVE,2047020901,Fri Jun 05 13:02:05 PDT 2009,NO_QUERY,HelloMyJello,@buckhollywood Oh buck... I love your new song. I think you should win a grammy for it.  A-mazing!,"['buck', 'love', 'new', 'song', 'think', 'win', 'grammy']"
POSITIVE,1881381846,Fri May 22 04:29:59 PDT 2009,NO_QUERY,lucypepper,"@Girlonatrain thank you. it is a great day, indeed.  and when i get back from my buffday lunch, I shall take a commemorative photie.  ","['thank', 'great', 'day', 'indeed', 'get', 'back', 'buffday', 'lunch', 'shall', 'take', 'commemorative', 'photie']"
NEGATIVE,2177880211,Mon Jun 15 06:51:13 PDT 2009,NO_QUERY,AnAxe,@Narshada Some kind of heinous migrane/sinus/toothache interface. Not impressed. Am home and full of meds. ,"['kind', 'heinous', 'interface', 'impressed', 'home', 'full', 'meds']"
POSITIVE,2069121633,Sun Jun 07 15:18:03 PDT 2009,NO_QUERY,photosbylexx,Hey @OfficiallyLove I found you!...lol Now u better follow me ,"['hey', 'found', 'lol', 'good', 'follow']"
NEGATIVE,2222438999,Thu Jun 18 06:59:09 PDT 2009,NO_QUERY,marleyphish,wants to be back in bed with josh. I don't feel very well today ,"['wants', 'back', 'bed', 'josh', 'feel', 'well', 'today']"
POSITIVE,1990069498,Mon Jun 01 03:46:46 PDT 2009,NO_QUERY,claire_sunshine,TeeHeeHeeee I love this song &quot;I'm a Barbie Girl&quot;  â« http://blip.fm/~7f7uq,"['teeheeheeee', 'love', 'song', 'quot', 'barbie', 'girl', 'quot']"
NEGATIVE,2052671405,Sat Jun 06 01:34:26 PDT 2009,NO_QUERY,shona_angel,got a kidney infection ,"['got', 'kidney', 'infection']"
NEGATIVE,2059440161,Sat Jun 06 16:56:25 PDT 2009,NO_QUERY,AprilBurns,@grimmit glad you are ok. Sry about ur car. ,"['glad', 'sry', 'car']"
POSITIVE,2053013663,Sat Jun 06 02:55:49 PDT 2009,NO_QUERY,musicfreak87,@mitchelmusso hey man! the duet with u and miley was sooo good  u guys should record it or something that would b awesome,"['hey', 'man', 'duet', 'miley', 'sooo', 'good', 'guys', 'record', 'something', 'would', 'awesome']"
NEGATIVE,1964676611,Fri May 29 14:37:17 PDT 2009,NO_QUERY,ShannonLeary,Class until 9:30  yes on a Friday night...,"['class', 'yes', 'friday', 'night']"
NEGATIVE,2205352962,Wed Jun 17 04:33:09 PDT 2009,NO_QUERY,CarysBeth,@BurnAllZombies I nearly got them - and then ticketmaster fucked it up. ,"['nearly', 'got', 'ticketmaster', 'fucked']"
POSITIVE,2053134877,Sat Jun 06 03:24:39 PDT 2009,NO_QUERY,lowebenjamin,@SkydiverKate send me your measurements ,"['send', 'measurements']"
NEGATIVE,2217340217,Wed Jun 17 20:43:45 PDT 2009,NO_QUERY,ForrestFDK,i wish i could have made it out to jungle juice...  i forgot,"['wish', 'could', 'made', 'jungle', 'juice', 'forgot']"
POSITIVE,1752647005,Sat May 09 22:31:53 PDT 2009,NO_QUERY,rubymoonstruck,"@Lady12s Here's some healing/sleep energy, sweetie! ","['energy', 'sweetie']"
NEGATIVE,2321441765,Wed Jun 24 21:03:40 PDT 2009,NO_QUERY,Sweetziiex0,@tiffany_paige we could make it happen! haha Engagement party while I'm there would be AWESOME! i was upset about missing that  lol,"['could', 'make', 'happen', 'haha', 'engagement', 'party', 'would', 'awesome', 'upset', 'missing', 'lol']"
NEGATIVE,1974888476,Sat May 30 14:01:18 PDT 2009,NO_QUERY,normaerin,@_magda_lena_ I know   it was bad timing for me. I really wish I could have been there!,"['know', 'bad', 'timing', 'really', 'wish', 'could']"
NEGATIVE,2223649474,Thu Jun 18 08:32:28 PDT 2009,NO_QUERY,_Sean_P,Really sick and I don't want to go to school ,"['really', 'sick', 'want', 'school']"
NEGATIVE,1822851551,Sat May 16 20:32:06 PDT 2009,NO_QUERY,BookwormDragon,"Sometimes, in small fandoms, you are forced to read crap. ","['sometimes', 'small', 'fandoms', 'forced', 'read', 'crap']"
NEGATIVE,2240320351,Fri Jun 19 09:36:18 PDT 2009,NO_QUERY,mwilliams1319,@She_With_Teeth so wish I could be outside instead of stuck in the office.   Booo real jobs,"['wish', 'could', 'outside', 'instead', 'stuck', 'office', 'booo', 'real', 'jobs']"
NEGATIVE,2190476564,Tue Jun 16 02:50:25 PDT 2009,NO_QUERY,JConnell,heading out to Cisco's office at Eurocentral for a telepresence meeting with Turkish customers - have to put on a tie ,"['heading', 'cisco', 'office', 'eurocentral', 'telepresence', 'meeting', 'turkish', 'customers', 'put', 'tie']"
NEGATIVE,1977738184,Sat May 30 21:35:57 PDT 2009,NO_QUERY,phiremangston,"@ohmnom So does.  I'm lonely, too.  ",['lonely']
NEGATIVE,1573266667,Tue Apr 21 00:24:22 PDT 2009,NO_QUERY,ChrisSharps,"I'm late for work, the train is rammed, I have no paper, no coffee and it's sunny outside. ","['late', 'work', 'train', 'rammed', 'paper', 'coffee', 'sunny', 'outside']"
NEGATIVE,1754787440,Sun May 10 07:23:06 PDT 2009,NO_QUERY,MadameHaha,Payroll closing this week...cant wait for it to be o.v.e.r. ,"['payroll', 'closing', 'week', 'cant', 'wait']"
POSITIVE,1881428220,Fri May 22 04:38:07 PDT 2009,NO_QUERY,agirlcalledm,@Pixelgun ~ just kidding ya...but there are just some movies i 'have' to see on the big screen (DLP)... ,"['kidding', 'movies', 'see', 'big', 'screen', 'dlp']"
POSITIVE,1990985861,Mon Jun 01 06:10:18 PDT 2009,NO_QUERY,Tailsdotcom,"@CocaCola hey Adam, a responsive approach is much more important than design  the trick is to make a 'scalable design' for diff monitors","['hey', 'adam', 'responsive', 'approach', 'much', 'important', 'design', 'trick', 'make', 'design', 'diff', 'monitors']"
NEGATIVE,2049181239,Fri Jun 05 16:26:11 PDT 2009,NO_QUERY,Kirstyb09,Got a sore throat ,"['got', 'sore', 'throat']"
NEGATIVE,2215449326,Wed Jun 17 18:09:22 PDT 2009,NO_QUERY,Sirthinks,@gloriasy There are a few who are going to be happy I am judging and not competing  ,"['going', 'happy', 'judging', 'competing']"
NEGATIVE,2069091383,Sun Jun 07 15:14:46 PDT 2009,NO_QUERY,whit423,@RenaAshley I was dead reading your tweet to me.. Wttt? I don't know ,"['dead', 'reading', 'tweet', 'wttt', 'know']"
NEGATIVE,2302038505,Tue Jun 23 16:15:10 PDT 2009,NO_QUERY,JeniferBaho,OMG YOU WILL NEVER BELIEVE THIS IM GRADUATING ON THURSDAY BUT THE SAD THING IS THAT SOME OF MY FRIENDS ARE LEAVING ,"['omg', 'never', 'believe', 'graduating', 'thursday', 'sad', 'thing', 'friends', 'leaving']"
POSITIVE,2049461832,Fri Jun 05 16:55:23 PDT 2009,NO_QUERY,Amerika27,Daddy's home ,"['daddy', 'home']"
POSITIVE,2187905830,Mon Jun 15 20:59:25 PDT 2009,NO_QUERY,Getoutside_Shoe,@kellygadzala Hey it's Linds! I also handle PR 4 Getoutside  Let me know if you want to visit and I will set you up. Have fun tomorrow.,"['hey', 'linds', 'also', 'handle', 'getoutside', 'let', 'know', 'want', 'visit', 'set', 'fun', 'tomorrow']"
POSITIVE,2001751906,Tue Jun 02 01:57:11 PDT 2009,NO_QUERY,LDNdatingF2M,"#dating Nice Guys Finish 1st with me  (London, Age: 25): Basically Im not really looking for anything t.. http://bit.ly/s8C9P","['dating', 'nice', 'guys', 'finish', 'london', 'age', 'basically', 'really', 'looking', 'anything']"
POSITIVE,1975040716,Sat May 30 14:19:22 PDT 2009,NO_QUERY,Nermiina,"@aplusk I saw What Happens In Vegas in my friends birthday party today, and  just wanted to say that you were hilarious in that movie! ","['saw', 'happens', 'vegas', 'friends', 'birthday', 'party', 'today', 'wanted', 'say', 'hilarious', 'movie']"
NEGATIVE,2179655620,Mon Jun 15 09:24:10 PDT 2009,NO_QUERY,burstingenergy,"@Mommykins41 and @Boomstone aww, man, i'm dying here, wish i could listen to all the blips but not allowed to stream music at work ","['aww', 'man', 'dying', 'wish', 'could', 'listen', 'blips', 'allowed', 'stream', 'music', 'work']"
NEGATIVE,1969511068,Sat May 30 00:16:06 PDT 2009,NO_QUERY,charlie_danger,@TotesMcGotes its worse cause i can die. ,"['bad', 'cause', 'die']"
NEGATIVE,2248118644,Fri Jun 19 20:07:47 PDT 2009,NO_QUERY,xoxoErinxoxo,thinkin bout my Dad and wishin I had the power to heal all sickness ,"['thinkin', 'bout', 'dad', 'wishin', 'power', 'heal', 'sickness']"
NEGATIVE,2189096737,Mon Jun 15 23:14:03 PDT 2009,NO_QUERY,pikovit,is going to try double booting Vista and Server 2003. That should be tons of fun.. erm.. I mean headaches... ,"['going', 'try', 'double', 'booting', 'vista', 'server', 'tons', 'fun', 'erm', 'mean', 'headaches']"
POSITIVE,1991605077,Mon Jun 01 07:20:26 PDT 2009,NO_QUERY,ZechParker,@shoestringing Good Morning Jessica  I love big storms every once in a while. Its like a refreshment for the Earth.,"['good', 'morning', 'jessica', 'love', 'big', 'storms', 'every', 'like', 'refreshment', 'earth']"
POSITIVE,2060684674,Sat Jun 06 19:22:41 PDT 2009,NO_QUERY,blue_raven,"@sithdragn Heeee, same here. Part of me cackles with evil laughter when the opposing goalie gets run into the boards. ","['heeee', 'part', 'cackles', 'evil', 'laughter', 'opposing', 'goalie', 'gets', 'run', 'boards']"
NEGATIVE,1956982449,Thu May 28 23:11:37 PDT 2009,NO_QUERY,DawnofOURnight,@itsgabbith at once haha.  poor aby still gets sore!,"['haha', 'poor', 'aby', 'still', 'gets', 'sore']"
NEGATIVE,2051155148,Fri Jun 05 19:57:49 PDT 2009,NO_QUERY,adri92,watching old europe videos ,"['watching', 'old', 'europe', 'videos']"
NEGATIVE,1932356924,Tue May 26 21:18:25 PDT 2009,NO_QUERY,mallycakes,@wintermourning ,[]
NEGATIVE,2234183274,Thu Jun 18 22:34:46 PDT 2009,NO_QUERY,cheapcigars,@MeganCamp omg noooo  i'll buy you a monster or coffee or something and you can take a nap in my tent ,"['omg', 'noooo', 'buy', 'monster', 'coffee', 'something', 'take', 'nap', 'tent']"
POSITIVE,1975248288,Sat May 30 14:45:33 PDT 2009,NO_QUERY,zapamna,ok for real im going to sleep ,"['real', 'going', 'sleep']"
POSITIVE,2181252326,Mon Jun 15 11:34:29 PDT 2009,NO_QUERY,sarahelton,is hello social life ,"['hello', 'social', 'life']"
NEGATIVE,2251281815,Sat Jun 20 03:00:27 PDT 2009,NO_QUERY,rafizal1986,@rosemaryCNN cnt watch CNNI cz my subcribtion get cut off  but i'll catch CNNI on net!,"['cnt', 'watch', 'cnni', 'subcribtion', 'get', 'cut', 'catch', 'cnni', 'net']"
POSITIVE,2191948706,Tue Jun 16 06:15:09 PDT 2009,NO_QUERY,serah_jean,@gehlai yes! Thanks ,"['yes', 'thanks']"
POSITIVE,1753790753,Sun May 10 03:28:06 PDT 2009,NO_QUERY,mlantswelshgirl,@tessajames01 cool i wear black most of the time when i go out  ,"['cool', 'wear', 'black', 'time']"
NEGATIVE,2058857467,Sat Jun 06 15:46:01 PDT 2009,NO_QUERY,Gime_Radcliffe,@chriscuzzy Would be nice to have time to play the videos! Envy!! ,"['would', 'nice', 'time', 'play', 'videos', 'envy']"
POSITIVE,2067549339,Sun Jun 07 12:32:31 PDT 2009,NO_QUERY,krystal_xo15,"taking a breakk, reading a magazine ","['taking', 'breakk', 'reading', 'magazine']"
NEGATIVE,2050201620,Fri Jun 05 18:14:57 PDT 2009,NO_QUERY,b3boy2,i hate my yearbook pic ,"['hate', 'yearbook', 'pic']"
POSITIVE,1573045239,Mon Apr 20 23:30:22 PDT 2009,NO_QUERY,kristinjoey13,@Alyssa_Milano Liquidwings just wrote a note that they are okay for now. It was posted 5 minutes ago. Thought u should no ,"['liquidwings', 'wrote', 'note', 'okay', 'posted', 'minutes', 'ago', 'thought']"
POSITIVE,1969377551,Fri May 29 23:50:46 PDT 2009,NO_QUERY,1_earth,"@fridaycat13 Wow, if the Twitter updates are making you green, wait until you see the pictures ","['wow', 'twitter', 'updates', 'making', 'green', 'wait', 'see', 'pictures']"
POSITIVE,1970332042,Sat May 30 03:25:42 PDT 2009,NO_QUERY,chanchunt,@astriiastri yess hang out ,"['yess', 'hang']"
NEGATIVE,2218334263,Wed Jun 17 22:17:35 PDT 2009,NO_QUERY,insearchofnkotb,Evidently Sparkle and the Bloggers like to dance to Heavy D.... The car is rocking now!  Poor sparkle cut her eye on her glitter tho ,"['evidently', 'sparkle', 'bloggers', 'like', 'dance', 'heavy', 'car', 'rocking', 'poor', 'sparkle', 'cut', 'eye', 'glitter', 'tho']"
NEGATIVE,2301935135,Tue Jun 23 16:06:39 PDT 2009,NO_QUERY,FlossyAlli,@Lower40Records I am jealous and still at work ,"['jealous', 'still', 'work']"
NEGATIVE,2209276177,Wed Jun 17 10:12:34 PDT 2009,NO_QUERY,moniqueonline09,okay im so bored theres nothing to do in el paso ,"['okay', 'bored', 'theres', 'nothing', 'paso']"
NEGATIVE,2203517700,Tue Jun 16 23:55:10 PDT 2009,NO_QUERY,wiga_sunshine,busy doing this!and doing that!! wooohh!! ,"['busy', 'wooohh']"
NEGATIVE,2250048742,Fri Jun 19 23:35:03 PDT 2009,NO_QUERY,SIGEPJEDI,Renewing some domain names. Not as fun as registering them ,"['renewing', 'domain', 'names', 'fun', 'registering']"
NEGATIVE,2006435358,Tue Jun 02 11:09:52 PDT 2009,NO_QUERY,stephanienic,i hate brand new. ,"['hate', 'brand', 'new']"
POSITIVE,1989134418,Mon Jun 01 00:27:32 PDT 2009,NO_QUERY,KerensaMeansLuv,"Bout to get some sweet tea, take my ass to bed and have a wonderful dream.....yep ","['bout', 'get', 'sweet', 'tea', 'take', 'ass', 'bed', 'wonderful', 'dream', 'yep']"
POSITIVE,1988894291,Sun May 31 23:41:36 PDT 2009,NO_QUERY,meyuy,is reviewing a damn good restaurant for ELLE Dining Guide ,"['reviewing', 'damn', 'good', 'restaurant', 'elle', 'dining', 'guide']"
POSITIVE,1694707320,Mon May 04 03:48:20 PDT 2009,NO_QUERY,justinerolet,I lOve this day  No school --&gt; studyin' quietly,"['love', 'day', 'school', 'studyin', 'quietly']"
POSITIVE,1563513831,Sun Apr 19 23:07:37 PDT 2009,NO_QUERY,thisonecharacte,"just watched the illusionist, it was good  sorry andre and brent, im not very good at scrabble. lol","['watched', 'illusionist', 'good', 'sorry', 'andre', 'brent', 'good', 'scrabble', 'lol']"
NEGATIVE,1751140879,Sat May 09 18:45:37 PDT 2009,NO_QUERY,gigi2001,missing my little cousin Alana ,"['missing', 'little', 'cousin', 'alana']"
POSITIVE,1770923206,Mon May 11 22:38:18 PDT 2009,NO_QUERY,lizzy1e,"@Northorn I haven't used it yet, but I think Tweetdeck has a translation feature built in. ","['used', 'yet', 'think', 'tweetdeck', 'translation', 'feature', 'built']"
POSITIVE,2039933324,Thu Jun 04 23:10:55 PDT 2009,NO_QUERY,Carladelvex,@Miscmum I've never been a fan of odd numbers you must rush to chaddy now and buy another pair immediately ,"['never', 'fan', 'odd', 'numbers', 'must', 'rush', 'chaddy', 'buy', 'another', 'pair', 'immediately']"
NEGATIVE,1983100382,Sun May 31 12:30:19 PDT 2009,NO_QUERY,TheHonestApe,"@Radremm Not even, I'm just saying I used to read.  I need to get to the library or something.","['even', 'saying', 'used', 'read', 'need', 'get', 'library', 'something']"
NEGATIVE,2229940573,Thu Jun 18 16:25:14 PDT 2009,NO_QUERY,pinup_grl,I. need. more. energy. today. ,"['need', 'energy', 'today']"
NEGATIVE,2204850769,Wed Jun 17 03:17:52 PDT 2009,NO_QUERY,ohsht,@choco_and_chips maybe she like has swine.  :s,"['maybe', 'like', 'swine']"
POSITIVE,1752873109,Sat May 09 23:16:58 PDT 2009,NO_QUERY,krist0ph3r,@ankita_gaba haha I think we should let the topic drop now. a quick poll would settle the matter if you don't believe me ,"['haha', 'think', 'let', 'topic', 'drop', 'quick', 'poll', 'would', 'settle', 'matter', 'believe']"
